Last: mdl.locTime.Y,Mean: mdl.climate.microclim.RsDif,Mean: mdl.climate.microclim.RsDir,Mean: mdl.climate.microclim.RsUp,Mean: mdl.climate.microclim.RthDw,Mean: mdl.climate.microclim.RthUp,Mean: mdl.climate.microclim.TaC,Sum: mdl.climate.microclim.Rain,Mean: mdl.climate.microclim.d,Sum: mdl.forest.ETR,Sum: mdl.forest.NEE,Mean: mdl.forest.Rnet,Mean: mdl.forest.H,Last: mdl.forest.treeStand.Age,Mean: mdl.forest.treeStand.LeafFall,Mean: mdl.forest.treeStand.SoilRootsWaterPotential,Sum: mdl.forest.treeStand.Rm,Sum: mdl.forest.treeStand.Rg,Mean: mdl.forest.treeStand.BranchSenescence,Mean: mdl.forest.treeStand.RootSenescence,Last: mdl.forest.treeStand.IStress,Last: mdl.forest.treeStand.treesCount,Last: mdl.forest.treeStand.DBHmean,Last: mdl.forest.treeStand.HEIGHTmean,Last: mdl.forest.treeStand.W,Last: mdl.forest.treeStand.Wa,Last: mdl.forest.treeStand.Wr,Last: mdl.forest.treeStand.Wstem,Last: mdl.forest.treeStand.WProducted,Mean: mdl.forest.treeStand.canopy.LAI,Mean: mdl.forest.treeStand.canopy.Rnet,Mean: mdl.forest.treeStand.canopy.H,Sum: mdl.forest.treeStand.canopy.Transpiration,Sum: mdl.forest.treeStand.canopy.Evaporation,Sum: mdl.forest.treeStand.canopy.Assimilation,Sum: mdl.forest.underStorey.Rm,Sum: mdl.forest.underStorey.Rg,Mean: mdl.forest.underStorey.foliage.LitterFall,Mean: mdl.forest.underStorey.roots.LitterFall,Mean: mdl.forest.underStorey.perennial.LitterFall,Max: mdl.forest.underStorey.canopy.LAI,Mean: mdl.forest.underStorey.canopy.Rnet,Mean: mdl.forest.underStorey.canopy.H,Sum: mdl.forest.underStorey.canopy.Transpiration,Sum: mdl.forest.underStorey.canopy.Evaporation,Sum: mdl.forest.underStorey.canopy.Assimilation,Mean: mdl.forest.soil.surface.Rnet,Mean: mdl.forest.soil.surface.H,Sum: mdl.forest.soil.surface.ETR,Mean: mdl.forest.soil.waterCycle.MoistureDeficit,Mean: mdl.forest.soil.waterCycle.RootLayerWaterPotential,Mean: mdl.forest.soil.carbonCycle.Ra,Mean: mdl.forest.soil.carbonCycle.Rh,Last: mdl.forest.soil.carbonCycle.HUM,Last: mdl.forest.soil.carbonCycle.BIO,Last: mdl.forest.soil.carbonCycle.DPM,Last: mdl.forest.soil.carbonCycle.RPM,Last: mdl.forest.soil.carbonCycle.HUM_age,Last: mdl.forest.soil.carbonCycle.BIO_age,Last: mdl.forest.soil.carbonCycle.DPM_age,Last: mdl.forest.soil.carbonCycle.RPM_age,Mean: mdl.manager.harvest_Wstem,Mean: mdl.manager.harvest_Wcrown,Mean: mdl.manager.harvest_Wstub,Mean: mdl.manager.harvest_Wtaproot,Mean: mdl.manager.harvest_Wneedles
1999, 28.332, 0, 1.35442, 323.212, 338.446, 5, 0, 166.598, 0.549373, 0.382887, 13.0986, -4.8374, 29, 0.0020357, -0.403774, 1.57498, 0, 0.140081, 0.319987, 0.467173, 52, 31.6251, 17.0704, 19.0117, 15.0522, 3.95955, 11.4861, 2.53315, 2.3433, 6.37179, -1.07157, 0.258803, 0, 2.52329, 0.0416593, 0.0041139, 0.000201328, 8.25851E-05, 0.000242888, 0.0378147, 0.0494618, -0.0480931, 0.00339204, 0, 0.0260004, 4.54952, -3.71774, 0.287178, 0.415353, -0.395996, 0.0119649, 0.0546426, 7495.28, 165.147, 123.173, 3036.91, 213.233, 32.7212, 2.02769, 8.84567, 2.93309, 0, 0, 0, 0, 
1999, 56.7943, 22.4787, 3.4497, 311.073, 354.202, 8.15, 0, 266.709, 1.20944, -3.11039, 36.1438, -1.65621, 29, 0.0020357, -0.422896, 1.94076, 0, 0.140081, 0.319987, 0.467173, 52, 31.6251, 17.0704, 19.0117, 15.0522, 3.95955, 11.4861, 2.53315, 2.33815, 24.7313, 2.23594, 0.784518, 0, 6.36455, 0.0443017, 0.00432929, 0, 0, 0.000242645, 0.0382938, 0.169945, -0.186132, 0.0124189, 0, 0.0410484, 8.12895, -3.70602, 0.4125, 0.420586, -0.398634, 0.0123524, 0.0544092, 7495.3, 165.18, 122.992, 3037.29, 213.232, 32.7152, 2.03139, 8.84681, 2.93309, 0, 0, 0, 0, 
1999, 40.2784, 0.0208112, 1.93251, 328.336, 348.622, 6.85, 0, 194.329, 0.696388, -0.16071, 20.0124, -0.540612, 29, 0.0020357, -0.417608, 1.80384, 0, 0.140081, 0.319987, 0.467173, 52, 31.6251, 17.0704, 19.0117, 15.0522, 3.95955, 11.4861, 2.53315, 2.333, 12.7299, 0.801806, 0.415919, 0, 3.44168, 0.0449693, 0.0101461, 0, 0, 0.000242403, 0.0387981, 0.137892, -0.0451859, 0.00638408, 0, 0.0347799, 6.56995, -1.29723, 0.274085, 0.431362, -0.404174, 0.0128661, 0.0607, 7495.32, 165.213, 122.788, 3037.66, 213.231, 32.709, 2.03505, 8.84795, 2.93309, 0, 0, 0, 0, 
1999, 53.5868, 3.69219, 2.69413, 336.624, 364.717, 10.55, 0.5, 284.224, 1.6307, -0.962318, 29.1855, -20.9843, 29, 0.0020357, -0.431741, 2.26434, 0, 0.140081, 0.319987, 0.467173, 52, 31.6251, 17.0704, 19.0117, 15.0522, 3.95955, 11.4861, 2.53315, 2.32785, 17.532, -12.1473, 0.726459, 0.268044, 4.73611, 0.0489037, 0.0106774, 0, 0, 0.000242177, 0.0393287, 0.102827, -0.322475, 0.0117297, 0.00312911, 0.045493, 9.27157, -8.51451, 0.621337, 0.437842, -0.407585, 0.0135055, 0.0623069, 7495.34, 165.251, 122.426, 3037.96, 213.229, 32.7015, 2.0387, 8.8491, 2.93309, 0, 0, 0, 0, 
1999, 47.8868, 1.10181, 2.33951, 338.752, 359.915, 9.85, 3.5, 280.598, 2.17938, -0.342651, 27.8247, -33.7461, 29, 0.0020357, -0.433423, 2.1503, 0, 0.140081, 0.319987, 0.467173, 52, 31.6251, 17.0704, 19.0117, 15.0522, 3.95955, 11.4861, 2.53315, 2.32271, 18.1978, -21.9912, 0.586776, 0.794003, 4.21895, 0.0507718, 0.0112364, 0, 0, 0.000241952, 0.0398872, 0.109415, -1.91189, 0.0114154, 0.0591137, 0.0408383, 11.0115, -9.84306, 0.728075, 0.447164, -0.412594, 0.0143019, 0.0710346, 7495.36, 165.29, 121.994, 3038.24, 213.227, 32.6935, 2.04232, 8.85024, 2.93309, 0, 0, 0, 0, 
1999, 40.3693, 2.64062, 2.03181, 330.807, 356.963, 9.2, 4.5, 219.259, 1.90641, 0.308861, 16.8535, -37.9325, 29, 0.0020357, -0.416519, 2.07396, 0, 0.140081, 0.319987, 0.467173, 52, 31.6251, 17.0704, 19.0117, 15.0522, 3.95955, 11.4861, 2.53315, 2.31756, 11.4015, -22.427, 0.303272, 0.816237, 3.5936, 0.051496, 0.0118246, 0, 0, 0.000241727, 0.0404749, 0.0713226, -3.32816, 0.00518702, 0.113486, 0.035188, 6.97824, -12.1773, 0.668228, 0.434501, -0.405832, 0.0146932, 0.0750153, 7495.39, 165.331, 121.511, 3038.49, 213.225, 32.6851, 2.04591, 8.85138, 2.93309, 0, 0, 0, 0, 
1999, 37.8759, 4.0243, 1.95931, 327.805, 351.652, 7.65, 19, 100.925, 1.26149, 0.405986, 18.053, -17.7489, 29, 0.0020357, -0.399609, 1.9194, 0, 0.140081, 0.319987, 0.467173, 52, 31.6251, 17.0704, 19.0117, 15.0522, 3.95955, 11.4861, 2.53315, 2.31241, 13.1313, -8.7244, 0.170709, 0.590825, 3.41243, 0.0505431, 0.0124436, 0, 0, 0.000241504, 0.0410934, 0.176179, -3.7064, 0.00264049, 0.13267, 0.0335239, 5.14964, -5.31813, 0.364647, 0.394845, -0.3779, 0.0146536, 0.077898, 7495.41, 165.371, 121.03, 3038.74, 213.223, 32.6768, 2.04949, 8.85252, 2.93309, 0, 0, 0, 0, 
1999, 26.8337, 0.313183, 1.30711, 330.484, 343.654, 6.5, 24, 124.657, 2.37412, 1.30344, 13.976, -52.3309, 29, 0.0020357, 0, 1.76708, 0, 0.140081, 0.319987, 0.467173, 52, 31.6251, 17.0704, 19.0117, 15.0522, 3.95955, 11.4861, 2.53315, 2.30726, 10.2257, -29.7866, 0.113012, 1.28091, 2.39579, 0.048957, 0.0130948, 0, 0, 0.000241282, 0.0417442, 0.0520021, -4.70185, 0.00351096, 0.161792, 0.0296643, 5.54632, -17.8424, 0.814889, 0, 0, 0.0143309, 0.0791569, 7495.44, 165.428, 119.991, 3038.76, 213.218, 32.6642, 2.05304, 8.85366, 2.93309, 0, 0, 0, 0, 
1999, 57.1008, 51.7667, 4.46333, 274.215, 327.98, 2.3, 0, 225.771, 1.38434, -2.93111, 55.1031, 12.039, 29, 0.0020357, 0, 1.39736, 0, 0.140081, 0.319987, 0.467173, 52, 31.6251, 17.0704, 19.0117, 15.0522, 3.95955, 11.4861, 2.53315, 2.30212, 42.82, 15.0952, 0.89401, 0.0231873, 6.96416, 0.0446493, 0.01378, 8.69671E-06, 3.71617E-06, 0.000241062, 0.0417442, 0.368521, -0.136475, 0.0175405, 0, 0.0355137, 10.0382, -2.91974, 0.449604, 0, 0, 0.0135239, 0.108866, 7495.46, 165.474, 119.366, 3038.97, 213.215, 32.6542, 2.05577, 8.85464, 2.93309, 0, 0, 0, 0, 
1999, 55.6248, 60.6193, 4.69739, 275.863, 332.121, 3.4, 0, 315.87, 1.75149, -3.65598, 59.9861, 6.26254, 29, 0.0020357, 0, 1.47666, 0, 0.140081, 0.319987, 0.467173, 52, 31.6251, 17.0704, 19.0117, 15.0522, 3.95955, 11.4861, 2.53315, 2.29697, 45.1491, 10.8837, 1.19149, 2.4164E-05, 7.33904, 0.0423622, 0.014501, 0.000207994, 8.91657E-05, 0.000240842, 0.0382547, 0.320591, -0.318845, 0.0222387, 0, 0.0363677, 11.1778, -4.30233, 0.537737, 0, 0, 0.0126717, 0.0910793, 7495.49, 165.516, 118.881, 3039.24, 213.213, 32.6454, 2.05855, 8.85564, 2.93309, 0, 0, 0, 0, 
1999, 51.0394, 81.5528, 5.18126, 261.257, 325.123, 1.55, 0, 296.477, 1.69556, -4.28082, 68.7263, 15.6794, 29, 0.0020357, 0, 1.34081, 0, 0.140081, 0.319987, 0.467173, 52, 31.6251, 17.0704, 19.0117, 15.0522, 3.95955, 11.4861, 2.53315, 2.29182, 53.9176, 18.3471, 1.19077, 2.56945E-09, 7.63155, 0.0397258, 0.0152595, 0.000190627, 8.86337E-05, 0.000240624, 0.03515, 0.380544, -0.248498, 0.0218567, 0, 0.0329317, 11.4934, -2.4192, 0.482939, 0, 0, 0.0120383, 0.0828276, 7495.51, 165.552, 118.579, 3039.57, 213.211, 32.6381, 2.06137, 8.85664, 2.93309, 0, 0, 0, 0, 
1999, 51.4821, 87.7008, 5.42628, 257.943, 322.503, 1.3, 0, 346.855, 2.07096, -4.27306, 74.6234, 10.8261, 29, 0.0020357, 0, 1.27862, 0, 0.140081, 0.319987, 0.467173, 52, 31.6251, 17.0704, 19.0117, 15.0522, 3.95955, 11.4861, 2.53315, 2.28668, 57.7298, 17.0798, 1.41064, 1.43804E-12, 7.31492, 0.0377497, 0.0160576, 0.000175176, 8.81388E-05, 0.000240408, 0.0323935, 0.33981, -0.313551, 0.0226765, 0, 0.0288936, 12.4574, -5.9401, 0.637645, 0, 0, 0.011472, 0.0724303, 7495.52, 165.584, 118.406, 3039.96, 213.21, 32.6319, 2.06421, 8.85765, 2.93309, 0, 0, 0, 0, 
1999, 54.0922, 77.5114, 5.23299, 261.902, 323.25, 1.15, 0, 262.765, 1.48556, -4.68262, 70.2554, 22.849, 29, 0.0020357, 0, 1.26769, 0, 0.140081, 0.319987, 0.467173, 52, 31.6251, 17.0704, 19.0117, 15.0522, 3.95955, 11.4861, 2.53315, 2.28153, 53.3286, 24.3078, 1.00681, 0, 7.53778, 0.0363317, 0.0168972, 0.000161459, 8.76821E-05, 0.000240193, 0.0299523, 0.342683, -0.101259, 0.0154041, 0, 0.0264849, 12.0121, -1.35751, 0.463337, 0, 0, 0.0110599, 0.0650304, 7495.54, 165.614, 118.321, 3040.38, 213.209, 32.6264, 2.06708, 8.85866, 2.93309, 0, 0, 0, 0, 
1999, 38.9867, 0, 1.91155, 315.083, 330.282, 3.2, 1.5, 112.288, 0.936891, -0.547042, 23.7874, -6.06038, 29, 0, 0, 1.4161, 0, 0.140081, 0.319987, 0.467173, 52, 31.6251, 17.0704, 19.0117, 15.0522, 3.95955, 11.4861, 2.53315, 2.28153, 14.8952, -4.5322, 0.292902, 0.359454, 3.43551, 0.0366826, 0.0177806, 0.000149312, 8.72648E-05, 0.000239979, 0.027797, 0.106213, -0.20633, 0.00355071, 0.00732585, 0.0239706, 6.55168, -1.32185, 0.273658, 0, 0, 0.010941, 0.0600784, 7495.55, 165.644, 117.555, 3040.46, 213.207, 32.6207, 2.07034, 8.86042, 2.93309, 0, 0, 0, 0, 
1999, 50.9399, 0.251131, 2.508, 337.325, 356.708, 8.95, 2.5, 153.005, 1.2921, -0.89261, 31.8082, -10.0665, 29, 0, 0, 1.98346, 0, 0.140081, 0.319987, 0.467173, 52, 31.6251, 17.0704, 19.0117, 15.0522, 3.95955, 11.4861, 2.53315, 2.28153, 17.1855, -6.07926, 0.368331, 0.427007, 4.40405, 0.0412451, 0.0187099, 0.000133194, 8.32813E-05, 0.000239767, 0.0268311, 0.0933415, -0.259413, 0.00502345, 0.00726634, 0.0286241, 10.1638, -3.72781, 0.484472, 0, 0, 0.0117042, 0.0623605, 7495.57, 165.681, 116.439, 3040.37, 213.205, 32.613, 2.07416, 8.8623, 2.93309, 0, 0, 0, 0, 
1999, 65.9543, 9.75245, 3.56306, 326.552, 356.968, 9.1, 2, 268.137, 2.55124, -2.38424, 45.29, -28.3538, 29, 0, 0, 2.02331, 0, 0.140081, 0.319987, 0.467173, 52, 31.6251, 17.0704, 19.0117, 15.0522, 3.95955, 11.4861, 2.53315, 2.28153, 30.8249, -18.4495, 0.79369, 0.921419, 6.32203, 0.0444384, 0.0196876, 0, 0, 0.000239557, 0.0278098, 0.154613, -0.999467, 0.0116306, 0.0285818, 0.0350628, 13.8999, -8.90481, 0.795923, 0, 0, 0.0127435, 0.0785589, 7495.59, 165.724, 115.112, 3040.18, 213.202, 32.6037, 2.07798, 8.86417, 2.93309, 0, 0, 0, 0, 
1999, 52.5688, 0.276649, 2.58678, 339.828, 362.306, 9.65, 0, 212.015, 1.00215, -0.139642, 30.3668, -1.67663, 29, 0, 0, 2.13716, 0, 0.140081, 0.319987, 0.467173, 52, 31.6251, 17.0704, 19.0117, 15.0522, 3.95955, 11.4861, 2.53315, 2.28153, 18.6183, 0.471621, 0.600789, 0.000260643, 4.49575, 0.0473064, 0.0207162, 0, 0, 0.000239349, 0.0288396, 0.144529, -0.0680146, 0.00742636, 0, 0.0334818, 9.19374, -2.08024, 0.393676, 0, 0, 0.0136222, 0.091017, 7495.61, 165.77, 113.61, 3039.91, 213.199, 32.5932, 2.08181, 8.86605, 2.93309, 0, 0, 0, 0, 
1999, 58.2066, 1.26152, 2.89509, 343.029, 368.268, 10.85, 1, 161.38, 1.14347, -0.189807, 34.2295, -3.23453, 29, 0, 0, 2.31853, 0, 0.140081, 0.319987, 0.467173, 52, 31.6251, 17.0704, 19.0117, 15.0522, 3.95955, 11.4861, 2.53315, 2.28153, 21.5995, -1.72665, 0.477847, 0.279887, 4.97932, 0.0505147, 0.0217982, 0, 0, 0.000239142, 0.0299232, 0.176754, -0.487169, 0.00644081, 0.0167552, 0.0374543, 9.35449, -1.02071, 0.362537, 0, 0, 0.0144811, 0.101505, 7495.64, 165.819, 111.929, 3039.56, 213.194, 32.5816, 2.08564, 8.86792, 2.93309, 0, 0, 0, 0, 
1999, 35.3643, 0, 1.73243, 353.186, 368.347, 11.2, 10, 87.3933, 1.57836, 2.01664, 20.2034, -25.6711, 29, 0, 0, 2.35514, 0, 0.140081, 0.319987, 0.467173, 52, 31.6251, 17.0704, 19.0117, 15.0522, 3.95955, 11.4861, 2.53315, 2.28153, 12.8855, -15.8317, 0.0869357, 0.915958, 3.08282, 0.0530965, 0.0229364, 0, 0, 0.000238937, 0.0310635, 0.0757284, -1.94301, 0.00192745, 0.0685021, 0.029206, 6.5609, -7.89643, 0.505039, 0, 0, 0.0153091, 0.112396, 7495.66, 165.871, 110.116, 3039.14, 213.189, 32.5692, 2.08948, 8.8698, 2.93309, 0, 0, 0, 0, 
1999, 60.617, 2.38044, 3.04821, 348.214, 374.252, 12.1, 3.5, 89.1345, 1.44231, 0.214246, 36.9592, -9.93718, 29, 0, 0, 2.52691, 0, 0.140081, 0.319987, 0.467173, 52, 31.6251, 17.0704, 19.0117, 15.0522, 3.95955, 11.4861, 2.53315, 2.28153, 23.5937, -5.29252, 0.13028, 0.767581, 5.25002, 0.0558437, 0.0241337, 0, 0, 0.000238735, 0.0322633, 0.187068, -0.599622, 0.00379874, 0.0236961, 0.041294, 10.7348, -4.04504, 0.516951, 0, 0, 0.01605, 0.120778, 7495.67, 165.923, 108.173, 3038.64, 213.184, 32.5561, 2.09333, 8.87167, 2.93309, 0, 0, 0, 0, 
1999, 60.3414, 3.29553, 3.0644, 335.043, 362.653, 9.95, 1, 243.141, 2.12383, -0.0265912, 36.0266, -24.5903, 29, 0, 0, 2.2068, 0, 0.140081, 0.319987, 0.467173, 52, 31.6251, 17.0704, 19.0117, 15.0522, 3.95955, 11.4861, 2.53315, 2.28153, 23.5373, -9.64448, 0.548987, 0.609293, 5.36721, 0.055402, 0.0253932, 0, 0, 0.000238534, 0.0335257, 0.18735, -2.07363, 0.00863185, 0.0703155, 0.0394359, 12.5327, -12.8722, 0.886604, 0, 0, 0.0164064, 0.128852, 7495.69, 165.972, 106.283, 3038.15, 213.179, 32.5437, 2.09719, 8.87355, 2.93309, 0, 0, 0, 0, 
1999, 59.5704, 0.784976, 2.94047, 328.447, 351.494, 7.45, 2, 203.992, 1.41708, -0.149807, 37.3088, -4.91413, 29, 0, 0, 1.90678, 0, 0.140081, 0.319987, 0.467173, 52, 31.6251, 17.0704, 19.0117, 15.0522, 3.95955, 11.4861, 2.53315, 2.28153, 25.4936, -2.95166, 0.663365, 0.305224, 5.12705, 0.052768, 0.026718, 0, 0, 0.000238335, 0.0348541, 0.254834, -0.818726, 0.0105344, 0.0268428, 0.0394042, 10.653, -1.14375, 0.41111, 0, 0, 0.0160042, 0.126266, 7495.7, 166.016, 104.579, 3037.72, 213.174, 32.5328, 2.10107, 8.87542, 2.93309, 0, 0, 0, 0, 
1999, 44.5482, 0, 2.17791, 343.069, 358.538, 9.15, 6, 89.6729, 1.30636, 1.06935, 29.0793, -10.7799, 29, 0, 0, 2.09019, 0, 0.140081, 0.319987, 0.467173, 52, 31.6251, 17.0704, 19.0117, 15.0522, 3.95955, 11.4861, 2.53315, 2.28153, 17.8018, -7.18599, 0.112789, 0.755786, 3.85725, 0.05266, 0.0281114, 0, 0, 0.000238139, 0.0362517, 0.149729, -0.649143, 0.00321132, 0.0246001, 0.0378657, 8.8072, -2.94478, 0.409971, 0, 0, 0.0157225, 0.116396, 7495.71, 166.056, 102.913, 3037.3, 213.17, 32.5224, 2.10496, 8.87729, 2.93309, 0, 0, 0, 0, 
1999, 73.0104, 53.2504, 5.36931, 304.48, 359.713, 8.4, 0, 189.206, 1.43185, -4.40665, 71.0274, 22.9484, 29, 0, 0, 2.1256, 0, 0.140081, 0.319987, 0.467173, 52, 31.6251, 17.0704, 19.0117, 15.0522, 3.95955, 11.4861, 2.53315, 2.28153, 51.0523, 21.7543, 0.826368, 0.100944, 9.31194, 0.0518969, 0.0295771, 0, 0, 0.000237946, 0.0377223, 0.503738, 0.0266153, 0.0162707, 0, 0.0575433, 15.1259, 1.16743, 0.488265, 0, 0, 0.0155523, 0.114823, 7495.72, 166.094, 101.316, 3036.9, 213.166, 32.5127, 2.10885, 8.87917, 2.93309, 0, 0, 0, 0, 
1999, 52.6965, 0.00352278, 2.57336, 335.084, 355.654, 8.1, 0, 97.9604, 0.494279, 0.166078, 32.1303, 12.7082, 29, 0, 0, 1.97223, 0, 0.140081, 0.319987, 0.467173, 52, 31.6251, 17.0704, 19.0117, 15.0522, 3.95955, 11.4861, 2.53315, 2.28153, 18.9072, 10.2911, 0.277931, 0.000763236, 4.52118, 0.0511641, 0.0311186, 0, 0, 0.000237754, 0.0392696, 0.250232, 0.115273, 0.00470261, 0, 0.0414157, 8.35436, 2.3019, 0.210882, 0, 0, 0.0155064, 0.111423, 7495.72, 166.129, 99.7958, 3036.53, 213.162, 32.5038, 2.11276, 8.88104, 2.93309, 0, 0, 0, 0, 
1999, 75.789, 12.1119, 4.11026, 334.503, 367.181, 10.35, 6, 206.595, 1.53569, -2.1577, 55.2222, 5.58692, 29, 0, 0, 2.32052, 0, 0.140081, 0.319987, 0.467173, 52, 31.6251, 17.0704, 19.0117, 15.0522, 3.95955, 11.4861, 2.53315, 2.28153, 36.832, 5.22061, 0.861434, 0.204033, 7.08793, 0.0527323, 0.0327398, 0, 0, 0.000237566, 0.0408975, 0.447634, -0.95838, 0.0170545, 0.0320313, 0.0624428, 13.3568, 1.32469, 0.421138, 0, 0, 0.0155678, 0.107778, 7495.72, 166.163, 98.2122, 3036.11, 213.157, 32.4946, 2.11667, 8.88291, 2.93309, 0, 0, 0, 0, 
1999, 65.0376, 93.7572, 6.3481, 294.187, 357.717, 8.55, 0.5, 394.098, 3.2076, -5.32222, 95.2655, 0.741495, 29, 0, 0, 2.12952, 0, 0.140081, 0.319987, 0.467173, 52, 31.6251, 17.0704, 19.0117, 15.0522, 3.95955, 11.4861, 2.53315, 2.28153, 70.6429, 5.89131, 1.47521, 0.778152, 10.1607, 0.052092, 0.0344448, 0, 0, 0.00023738, 0.0426103, 0.611769, -0.551022, 0.035638, 0.0049945, 0.0674664, 21.5384, -4.59879, 0.913611, 0, 0, 0.0157198, 0.112078, 7495.72, 166.194, 96.6877, 3035.7, 213.153, 32.486, 2.12059, 8.88478, 2.93309, 0, 0, 0, 0, 
1999, 69.9581, 81.9421, 6.18841, 293.482, 354.954, 7.6, 0, 342.758, 2.26441, -5.42757, 90.4279, 18.6045, 29, 0, 0, 2.04259, 0, 0.140081, 0.319987, 0.467173, 52, 31.6251, 17.0704, 19.0117, 15.0522, 3.95955, 11.4861, 2.53315, 2.28153, 65.6909, 19.3266, 1.56757, 2.24091E-05, 10.1064, 0.0508908, 0.0362379, 0, 0, 0.000237197, 0.0444123, 0.685807, -0.319265, 0.035156, 0, 0.0692985, 18.5246, -0.402811, 0.661659, 0, 0, 0.0154984, 0.1091, 7495.71, 166.223, 95.2566, 3035.33, 213.15, 32.4783, 2.12453, 8.88666, 2.93309, 0, 0, 0, 0, 
1999, 72.337, 13.6154, 3.99036, 341.217, 374.722, 12.5, 2.5, 248.514, 2.27852, -1.64541, 52.4474, -19.9048, 29, 0, 0, 2.60356, 0, 0.140081, 0.319987, 0.467173, 52, 31.6251, 17.0704, 19.0117, 15.0522, 3.95955, 11.4861, 2.53315, 2.28153, 32.8225, -11.7079, 0.774263, 0.719663, 6.78624, 0.0549416, 0.0381234, 0, 0, 0.000237017, 0.0463082, 0.378463, -2.88349, 0.0173513, 0.096943, 0.0688878, 13.8268, -5.31347, 0.670298, 0, 0, 0.015986, 0.104712, 7495.71, 166.252, 93.6548, 3034.86, 213.145, 32.4697, 2.12847, 8.88853, 2.93309, 0, 0, 0, 0, 
1999, 47.3906, 0, 2.30603, 347.966, 365.241, 10.15, 15.5, 74.7325, 1.06702, 1.07294, 30.1157, -2.61849, 29, 0, 0, 2.2459, 0, 0.140081, 0.319987, 0.467173, 52, 31.6251, 17.0704, 19.0117, 15.0522, 3.95955, 11.4861, 2.53315, 2.28153, 19.3297, 1.02238, 0.187918, 0.429487, 3.99353, 0.0549814, 0.0401062, 0, 0, 0.00023684, 0.0483027, 0.323415, -2.43476, 0.00400729, 0.0922217, 0.0493674, 8.91769, -1.20611, 0.353387, 0, 0, 0.0166141, 0.115619, 7495.7, 166.28, 92.0722, 3034.38, 213.141, 32.4614, 2.13242, 8.8904, 2.93309, 0, 0, 0, 0, 
1999, 72.2758, 11.3748, 3.90362, 324.658, 352.692, 7.7, 12, 133.807, 2.07681, -2.01591, 55.616, -5.83342, 29, 0, 0, 1.9311, 0.00551292, 0.140081, 0.319987, 0.467173, 52, 31.6251, 17.0704, 19.0117, 15.0522, 3.95955, 11.4861, 2.53315, 2.28153, 37.3495, -0.249536, 0.315483, 0.994373, 6.74956, 0.0527343, 0.0421911, 0, 0, 0.000236666, 0.0504011, 0.542811, -2.41052, 0.0115896, 0.0912163, 0.0567591, 15.8828, -3.17337, 0.664145, 0, 0, 0.0164266, 0.114953, 7495.69, 166.303, 90.6314, 3033.96, 213.137, 32.4543, 2.13639, 8.89227, 2.93309, 0, 0, 0, 0, 
1999, 48.3269, 2.83132, 2.44324, 318.934, 344.718, 6.45, 6.5, 122.575, 1.58248, 0.0577756, 25.374, -20.5722, 29, 0, 0, 1.76028, 0.0501488, 0.140081, 0.319987, 0.467173, 52, 31.6251, 17.0704, 19.0117, 15.0522, 3.95955, 11.4861, 2.53315, 2.28153, 16.8961, -11.7677, 0.158562, 0.81671, 4.35772, 0.0501781, 0.0443832, 0, 0, 0.000236496, 0.0526085, 0.209063, -2.03671, 0.00593171, 0.0723008, 0.0512716, 8.42524, -6.76778, 0.528979, 0, 0, 0.0163024, 0.10674, 7495.67, 166.323, 89.3475, 3033.61, 213.133, 32.4482, 2.14036, 8.89414, 2.93309, 0, 0, 0, 0, 
1999, 79.3766, 15.3353, 4.37551, 304.98, 339.066, 4.45, 4.5, 134.582, 1.41289, -3.34813, 60.6257, 15.4497, 29, 0, 0, 1.60314, 0.0987945, 0.140081, 0.319987, 0.467173, 52, 31.6251, 17.0704, 19.0117, 15.0522, 3.95955, 11.4861, 2.53315, 2.28153, 40.7585, 13.53, 0.509443, 0.421483, 7.42141, 0.0468453, 0.046688, 0, 0, 0.00023633, 0.0549307, 0.711818, -0.75782, 0.0145083, 0.0365828, 0.0581611, 15.0657, 2.67754, 0.430871, 0, 0, 0.0160241, 0.0973321, 7495.66, 166.339, 88.2552, 3033.35, 213.131, 32.4434, 2.14435, 8.89601, 2.93309, 0, 0, 0, 0, 
1999, 85.8365, 23.5701, 4.96713, 307.192, 343.976, 5.9, 1.5, 232.107, 2.33985, -4.50055, 72.6231, 0.877916, 29, 0, 0, 1.7385, 0.14941, 0.140081, 0.319987, 0.467173, 52, 31.6251, 17.0704, 19.0117, 15.0522, 3.95955, 11.4861, 2.53315, 2.28153, 47.8906, 3.3468, 0.788392, 0.762771, 8.47164, 0.0457996, 0.0491111, 0, 0, 0.000236167, 0.0573735, 0.695678, -0.487721, 0.0269291, 0.014239, 0.0741604, 19.4701, -1.98117, 0.747515, 0, 0, 0.016036, 0.0859348, 7495.65, 166.354, 87.2273, 3033.13, 213.128, 32.4391, 2.14833, 8.89788, 2.93309, 0, 0, 0, 0, 
